工場番号,受注番号,受注行番号,受注伝票区分,得意先番号,納入先番号,需要家番号,受注日,最終出荷日,品目番号,品目名,型式,注文番号,製番,品目区分,売上担当者,出荷予定日,納期,受注数,単価単位,単位番号,単位名,引当数,単価,仮単価区分,貿易単価区分,金額,特記事項１,特記事項２,出荷数,完納区分,計画必要数,計画立案済数,生産計画立案日,管理部門,不明項目０１(制御項目のため日本語項目名なし）,照会項目,消費税率,通貨,通貨名,他社品番,他社品名,引当在庫場所,納入先名,郵便番号,住所１,住所２,住所３,電話番号,ＦＡＸ番号,輸送ＬＴ,図番,生産工場,レート,自国通貨名,自国通貨,自国金額,レート区分,単価表示ケタ,金額表示ケタ,自国金額表示ケタ,受注種別,登録日,更新日,販売部門,販売発注部門,販売発注番号,販売発注行番号,販売発注区分,登録日(SYSDATE),更新日(SYSDATE),会社コード,受注請書発行区分,受注確認書発行日,データ有効フラグ,ワークフロー区分,ワークフローパターン,フローパターンID,フロー選定条件,承認依頼番号,承認日,品目分類,品目分類名,取扱品目分類１,品目区分１名称,取扱品目分類２,品目区分２名称,取扱品目分類３,品目区分３名称,得意先分類１,得意先種別１名称,得意先分類２,得意先種別２名称,得意先分類３,得意先種別３名称,得意先分類４,得意先種別４名称,取引単位受注数,取引単位コード,取引単位,変換率分子（取引単位）,変換率分母（取引単位）,手配入力区分,版数,手動採番フラグ,請求先名,経由先番号１,経由先名１,経由先番号２,経由先名２,受注先番号,受注先名,経由先番号３,経由先名３,経由営業所番号,責任部門,定価印字区分,受領書発行区分,受注者,前納運送便コード,後納運送便コード,運賃コード,代表荷姿,発注者１,発注者２,発注者３,納期（ヘッダ）,特記事項（ヘッダ）,エンジン機種,KW出力,PS馬力,回転数,減速比,回転方向,クラッチ,基,軸,セット,船種,新船区,船名,船番,船主,造船所,検査,ペラ軸識別CD,回答希望日,回答予定日,回答日,回答者,出図依頼区分,出図依頼内容,出図完了区分,図面_販,図面_承,図面_確,図面_工,図面_振,図面_完,図面_ペ,部署_倉,部署_購,部署_外,部署_大,部署_小,部署_設,部署_検,部署_品,部署_ペ,部署_船,部署_資,部署_井,部署_電,部署_飯,部署_管,部署_出,参照見積番号,参照版数,参照手配書番号,一式計上区分,計上先区分,計上先_手配書番号,請求先_一式金額,経由先１_一式金額,経由先２_一式金額,受注先_一式金額,商品情報,検査番号,納期（明細）,製造日数,加工時間,商談状況,定価存在フラグ,定価,別作表示内容,請求先_仕切率,請求先_単価,請求先_金額,経由先１_仕切率,経由先１_単価,経由先１_金額,経由先２_仕切率,経由先２_単価,経由先２_金額,受注先_仕切率,受注先_単価,受注先_金額,営業原価_単価,営業原価_金額,製造原価_単価,製造原価_金額,経由先３_単価,送り先_単価,手配書発行日,手配書発行日（営業控）,軸径,長さ,厚み,寸法記号,定尺区分,溝区分,プロペラ_ダイヤ,プロペラ_ピッチ,プロペラ_回転方向,プロペラ_形状,プロペラ_材質,プロペラ_翼数,プロペラ_AR,プロペラ_軸径,プロペラ_加工,プロペラ_検査,入力者,粗利率,手配書番号複写フラグ,処理モード,I_SEQ,発注番号,手配担当者,発注先名,出荷番号,受注担当者名,品揃者,梱包者,運送便名,運賃名,発注担当者,得意先締め日,売上担当者,木箱,木枠,段ボール,縄締,パレット,小包,重量,出荷検収日,分納出荷数,出荷登録日(SYSDATE),出荷更新日(SYSDATE),得意先ランク,材料ランク,所属部署コード,地区コード,地区名称,県名,作表担当者,処理区分名,オペレーター名
FAC11       ,A269077410,2,0,26718201,9999999999,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,230308,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,㈱ジェイエスピー,444-0124,"愛知県額田郡幸田町深溝大角豆田1-6	", , ,0564-56-0012        ,                    ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:11,2026/9/15 13:11,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　ユニマットプレシャス　マリーン事業部,            , ,            , ,26718201,株式会社　ユニマットプレシャス　マリーン事業部,            , ,            ,B1905       ,0,0,230007,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,,#S6083526,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,230007,0,0,1,448,,,,2609112379,川島　成喜,,,宅急便,立替元払い,,31,第２東京　渡邊,0,0,0,0,0,0,0,0,1,2026/9/15 13:11,2026/9/15 13:11,C     ,B,B1905       ,C10557052   ,第2/東京,埼玉,ALL,,
FAC11       ,A269077440,1,0,28355362,28355364,            ,2026/9/15,20260915,KT076                    ,3    (76)T-400型 2方ﾎﾞｰﾙﾊﾞﾙﾌﾞ, , ,                       ,3,226304,2026/9/15,2026/9/15,1,1,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,株式会社　WATANABE　小出様,027-180,ﾔﾏﾄ宅急便 神奈川県大磯ｾﾝﾀｰ止め,着店ｺｰﾄﾞ:027-180, ,080-5435-5363       ,                    ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:12,2026/9/15 15:06,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,205,バルブ類,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　WATANABE,            , ,            , ,28355362,株式会社　WATANABE,            , ,            ,B1905       ,0,0,226304,147,   ,1,  ,小出様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,丸八丸 平塚,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,175600, ,0.65,0,0,,,,,,,0.65,0,0,74720,74720,58830,58830,,,20260915,0,,,, , , ,,, , , ,,,, , ,226004,0,0,1,449,,,,2609112509,第５神奈川　石田,,,宅急便,立替元払い,,20,第５神奈川　石田,0,0,0,0,0,0,0,0,1,2026/9/15 15:06,2026/9/15 15:06,C     ,C,B1905       ,C10556055   ,第5/神奈川,神奈川,ALL,,
FAC11       ,A269077440,2,0,28355362,28355364,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,226304,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,株式会社　WATANABE　小出様,027-180,ﾔﾏﾄ宅急便 神奈川県大磯ｾﾝﾀｰ止め,着店ｺｰﾄﾞ:027-180, ,080-5435-5363       ,                    ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 13:12,2026/9/15 15:06,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,株式会社　WATANABE,            , ,            , ,28355362,株式会社　WATANABE,            , ,            ,B1905       ,0,0,226304,147,   ,1,  ,小出様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,丸八丸 平塚,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,226004,0,0,1,450,,,,2609112509,第５神奈川　石田,,,宅急便,立替元払い,,20,第５神奈川　石田,0,0,0,0,0,0,0,0,1,2026/9/15 15:06,2026/9/15 15:06,C     ,C,B1905       ,C10556055   ,第5/神奈川,神奈川,ALL,,
FAC11       ,A269077920,1,0,28476906,28476907,            ,2026/9/15,20260915,KA65032                  ,11/4(32)ﾎｰｽ配管ﾎﾞｰﾙ型ｷﾝｸﾞｽﾄﾝ用本体, , ,                       ,0,226304,2026/9/15,2026/9/15,1,0,1,個,0,22000,0,0,22000, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,有限会社　長谷川マリンサービス,026-100,宅急便 神奈川県/元町ｾﾝﾀｰ止,着店ｺｰﾄﾞ:026-100, ,045-629-3195        ,045-629-3196        ,0, ,FAC11       ,1,JPY ,JPY,22000,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 14:16,2026/9/15 15:07,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,175,キングストン,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,有限会社　長谷川マリンサービス,            , ,            , ,28476906,有限会社　長谷川マリンサービス,            , ,            ,B1905       ,0,0,304104,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,37900, ,0.58,22000,22000,,,,,,,0.58,22000,22000,15340,15340,5081,5081,,,20260915,0,,,, , , ,,, , , ,,,, , ,304104,30.3,0,1,451,,,,2609112511,佐藤　陽子,,,宅急便,立替元払い,,20,第５神奈川　石田,0,0,0,0,0,0,0,0,1,2026/9/15 15:07,2026/9/15 15:07,      ,B,B1905       ,C10556055   ,第5/神奈川,神奈川,ALL,,
FAC11       ,A269077920,2,0,28476906,28476907,            ,2026/9/15,20260915,EH06032038               ,BS 11/4*11/2 中間用異径ﾎｰｽ接手, , ,                       ,0,226304,2026/9/15,2026/9/15,1,0,1,個,0,4160,0,0,4160, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,有限会社　長谷川マリンサービス,026-100,宅急便 神奈川県/元町ｾﾝﾀｰ止,着店ｺｰﾄﾞ:026-100, ,045-629-3195        ,045-629-3196        ,0, ,FAC11       ,1,JPY ,JPY,4160,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 14:16,2026/9/15 15:07,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,195,配管材,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,有限会社　長谷川マリンサービス,            , ,            , ,28476906,有限会社　長谷川マリンサービス,            , ,            ,B1905       ,0,0,304104,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,6930, ,0.6,4160,4160,,,,,,,0.6,4160,4160,2800,2800,364,364,,,20260915,0,,,, , , ,,, , , ,,,, , ,304104,32.7,0,1,452,,,,2609112511,佐藤　陽子,,,宅急便,立替元払い,,20,第５神奈川　石田,0,0,0,0,0,0,0,0,1,2026/9/15 15:07,2026/9/15 15:07,      ,B,B1905       ,C10556055   ,第5/神奈川,神奈川,ALL,,
FAC11       ,A269077920,3,0,28476906,28476907,            ,2026/9/15,20260915,RD06038                  ,BC 11/2(38) ﾎｰｽﾆｯﾌﾟﾙ (ﾀｹﾉｺ), , ,                       ,3,226304,2026/9/15,2026/9/15,1,0,1,個,0,3960,0,0,3960, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,有限会社　長谷川マリンサービス,026-100,宅急便 神奈川県/元町ｾﾝﾀｰ止,着店ｺｰﾄﾞ:026-100, ,045-629-3195        ,045-629-3196        ,0, ,FAC11       ,1,JPY ,JPY,3960,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 14:16,2026/9/15 15:07,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,195,配管材,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,有限会社　長谷川マリンサービス,            , ,            , ,28476906,有限会社　長谷川マリンサービス,            , ,            ,B1905       ,0,0,304104,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,9000, ,0.44,3960,3960,,,,,,,0.44,3960,3960,2700,2700,1680,1680,,,20260915,0,,,, , , ,,, , , ,,,, , ,304104,31.8,0,1,453,,,,2609112511,佐藤　陽子,,,宅急便,立替元払い,,20,第５神奈川　石田,0,0,0,0,0,0,0,0,1,2026/9/15 15:07,2026/9/15 15:07,      ,B,B1905       ,C10556055   ,第5/神奈川,神奈川,ALL,,
FAC11       ,A269077920,4,0,28476906,28476907,            ,2026/9/15,20260915,KA87038                  ,BC 11/2(38)        80゜ｴﾙﾎﾞ, , ,                       ,0,226304,2026/9/15,2026/9/15,1,0,1,個,0,7180,0,0,7180, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,有限会社　長谷川マリンサービス,026-100,宅急便 神奈川県/元町ｾﾝﾀｰ止,着店ｺｰﾄﾞ:026-100, ,045-629-3195        ,045-629-3196        ,0, ,FAC11       ,1,JPY ,JPY,7180,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 14:16,2026/9/15 15:07,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,175,キングストン,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,有限会社　長谷川マリンサービス,            , ,            , ,28476906,有限会社　長谷川マリンサービス,            , ,            ,B1905       ,0,0,304104,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,18400, ,0.39,7180,7180,,,,,,,0.39,7180,7180,4780,4780,1996,1996,,,20260915,0,,,, , , ,,, , , ,,,, , ,304104,33.4,0,1,454,,,,2609112511,佐藤　陽子,,,宅急便,立替元払い,,20,第５神奈川　石田,0,0,0,0,0,0,0,0,1,2026/9/15 15:07,2026/9/15 15:07,      ,B,B1905       ,C10556055   ,第5/神奈川,神奈川,ALL,,
FAC11       ,A269077920,5,0,28476906,28476907,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,226304,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,有限会社　長谷川マリンサービス,026-100,宅急便 神奈川県/元町ｾﾝﾀｰ止,着店ｺｰﾄﾞ:026-100, ,045-629-3195        ,045-629-3196        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 14:16,2026/9/15 15:07,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,有限会社　長谷川マリンサービス,            , ,            , ,28476906,有限会社　長谷川マリンサービス,            , ,            ,B1905       ,0,0,304104,147,   ,1,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,304104,0,0,1,455,,,,2609112511,佐藤　陽子,,,宅急便,立替元払い,,20,第５神奈川　石田,0,0,0,0,0,0,0,0,1,2026/9/15 15:07,2026/9/15 15:07,      ,B,B1905       ,C10556055   ,第5/神奈川,神奈川,ALL,,
FAC11       ,A269078210,1,0,41134801,9999999999,            ,2026/9/15,20260915,UC075                    ,軸75  TWｼｰﾙｽﾀﾝ用ｶｰﾎﾞﾝﾌﾞﾗｼ(ｾｯﾄ品), , ,                       ,0,209401,2026/9/15,2026/9/15,1,0,5,ｾｯﾄ,0,9800,0,0,9800, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,静岡ヤンマー　株式会社,-,神奈川県 三浦三崎営業所止め,着店ｺｰﾄﾞ:026-470, ,0543-76-0211        ,0543-76-0214        ,0, ,FAC11       ,1,JPY ,JPY,9800,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 14:50,2026/9/15 14:57,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,20,小型スタン,160,附属品,      , ,15,15日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,静岡ヤンマー　株式会社,            , ,            , ,41134801,静岡ヤンマー　株式会社,            , ,            ,B1905       ,1,0,209401,147,   ,1,  ,下里様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,17500, ,0.56,9800,9800,,,,,,,0.56,9800,9800,7080,7080,2581,2581,,,20260915,0,,,, , , ,,, , , ,,,, , ,216103,27.8,0,1,456,,,,2609112494,第４静岡　大野,,,宅急便,立替元払い,,15,第４静岡　大野,0,0,1,0,0,0,0,0,1,2026/9/15 14:57,2026/9/15 14:57,B     ,A,B1905       ,C10556054   ,第4/静岡,静岡東,ALL,,
FAC11       ,A269078210,2,0,41134801,9999999999,            ,2026/9/15,20260915,ZD095                    ,9.5mm*3m  ﾊﾞﾙｶｰﾊﾟｯｷﾝ, , ,                       ,3,209401,2026/9/15,2026/9/15,1,0,4,箱,0,5050,0,0,5050, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,静岡ヤンマー　株式会社,-,神奈川県 三浦三崎営業所止め,着店ｺｰﾄﾞ:026-470, ,0543-76-0211        ,0543-76-0214        ,0, ,FAC11       ,1,JPY ,JPY,5050,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 14:50,2026/9/15 14:57,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,30,とも部品,160,附属品,      , ,15,15日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,静岡ヤンマー　株式会社,            , ,            , ,41134801,静岡ヤンマー　株式会社,            , ,            ,B1905       ,1,0,209401,147,   ,1,  ,下里様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,0.62,5050,5050,,,,,,,0.62,5050,5050,3280,3280,2850,2850,,,20260915,0,,,, , , ,,, , , ,,,, , ,216103,35,0,1,457,,,,2609112494,第４静岡　大野,,,宅急便,立替元払い,,15,第４静岡　大野,0,0,1,0,0,0,0,0,1,2026/9/15 14:57,2026/9/15 14:57,B     ,A,B1905       ,C10556054   ,第4/静岡,静岡東,ALL,,
FAC11       ,A269078210,3,0,41134801,9999999999,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,209401,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,静岡ヤンマー　株式会社,-,神奈川県 三浦三崎営業所止め,着店ｺｰﾄﾞ:026-470, ,0543-76-0211        ,0543-76-0214        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 14:50,2026/9/15 14:57,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,15,15日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,静岡ヤンマー　株式会社,            , ,            , ,41134801,静岡ヤンマー　株式会社,            , ,            ,B1905       ,1,0,209401,147,   ,1,  ,下里様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,216103,0,0,1,458,,,,2609112494,第４静岡　大野,,,宅急便,立替元払い,,15,第４静岡　大野,0,0,1,0,0,0,0,0,1,2026/9/15 14:57,2026/9/15 14:57,B     ,A,B1905       ,C10556054   ,第4/静岡,静岡東,ALL,,
FAC11       ,A269078260,1,0,23737302,28139519,            ,2026/9/15,20260915,TN100L                   ,T-100L (面間150) ﾀﾜﾐ管, , ,                       ,3,228411,2026/9/15,2026/9/15,1,0,2,本,0,18700,0,0,18700,東京より出荷, ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,宮地マリン,-,ﾔﾏﾄ運輸 横須賀営業所(横須賀舟倉)止,営業所ｺｰﾄﾞ:026-420, ,0468-42-3859        ,0468-82-6108        ,0, ,FAC11       ,1,JPY ,JPY,18700,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 14:59,2026/9/15 16:02,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,215,タワミ管,      , ,31,31日締め,20,20,      , ,      , ,0,2, ,1,1,1,0,0,株式会社　東京アワクメ,            , ,            , ,23737302,株式会社　東京アワクメ,            , ,            ,B1905       ,0,0,305102,147,   ,1,  ,高橋様,№32049, ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,31200, ,0.6,18700,18700,,,,,,,0.6,18700,18700,12630,12630,7270,7270,,,20260915,0,,,, , , ,,, , , ,,,, , ,305102,32.5,0,1,459,,,,2609112562,五十嵐　絵美,,,宅急便,立替元払い,,31,第３千葉　高田,0,0,0,0,0,0,0,0,1,2026/9/15 16:02,2026/9/15 16:02,A     ,A,B1905       ,C10557053   ,第3/千葉,埼玉,ALL,,
FAC11       ,A269078260,2,0,23737302,28139519,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,228411,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,宮地マリン,-,ﾔﾏﾄ運輸 横須賀営業所(横須賀舟倉)止,営業所ｺｰﾄﾞ:026-420, ,0468-42-3859        ,0468-82-6108        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 14:59,2026/9/15 16:02,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,31,31日締め,20,20,      , ,      , ,0,2, ,1,1,1,0,0,株式会社　東京アワクメ,            , ,            , ,23737302,株式会社　東京アワクメ,            , ,            ,B1905       ,0,0,305102,147,   ,1,  ,高橋様,№32049, ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,305102,0,0,1,460,,,,2609112562,五十嵐　絵美,,,宅急便,立替元払い,,31,第３千葉　高田,0,0,0,0,0,0,0,0,1,2026/9/15 16:02,2026/9/15 16:02,A     ,A,B1905       ,C10557053   ,第3/千葉,埼玉,ALL,,
FAC11       ,A269078490,1,0,19691608,19691608,            ,2026/9/15,20260915,GP06100CE                ,銅 5K-100A ｶﾞｽｹｯﾄﾊﾟｯｷﾝ  直径198, , ,                       ,3,226004,2026/9/15,2026/9/15,1,7,7,枚,0,2460,0,0,2460, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,茨城機関工業　株式会社,311-1222,茨城県ひたちなか市海門町2-3-4, , ,029-262-2181        ,029-263-5148        ,0, ,FAC11       ,1,JPY ,JPY,2460,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 15:11,2026/9/15 15:11,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,195,配管材,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,茨城機関工業　株式会社,            , ,            , ,19691608,茨城機関工業　株式会社,            , ,            ,B1905       ,0,0,230007,147,   ,1,  ,藤田様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,15つくば,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,3670, ,0.67,2460,2460,,,,,,,0.67,2460,2460,1790,1790,1479,1479,,,20260915,0,,,, , , ,,, , , ,,,, , ,230007,27.2,0,1,461,,,,2609112519,川島　成喜,,,宅急便,立替元払い,,31,第７茨城　石田,0,0,0,0,0,0,0,0,1,2026/9/15 15:11,2026/9/15 15:11,D     ,B,B1905       ,C10557057   ,第7/茨城,茨城,ALL,,
FAC11       ,A269078490,2,0,19691608,19691608,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,226004,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1905       ,茨城機関工業　株式会社,311-1222,茨城県ひたちなか市海門町2-3-4, , ,029-262-2181        ,029-263-5148        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1905       ,            ,          ,0,  ,2026/9/15 15:11,2026/9/15 15:11,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,茨城機関工業　株式会社,            , ,            , ,19691608,茨城機関工業　株式会社,            , ,            ,B1905       ,0,0,230007,147,   ,1,  ,藤田様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,15つくば,,,,0,      ,,,,          ,0, ,0,,,,,,,,1,1,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,230007,0,0,1,462,,,,2609112519,川島　成喜,,,宅急便,立替元払い,,31,第７茨城　石田,0,0,0,0,0,0,0,0,1,2026/9/15 15:11,2026/9/15 15:11,D     ,B,B1905       ,C10557057   ,第7/茨城,茨城,ALL,,
